Date,Open,High,Low,Close,Adj Close,Volume
2014-03-04,567.000000,568.000000,560.500000,562.000000,552.170349,2087060
2014-03-05,565.500000,577.000000,565.500000,574.000000,563.960449,558890
2014-03-06,575.000000,579.500000,570.000000,575.000000,564.942993,482690
2014-03-07,575.000000,579.500000,565.000000,572.000000,561.995422,256800
2014-03-10,572.000000,575.000000,570.500000,572.000000,561.995422,256320
2014-03-11,575.000000,579.000000,573.000000,578.000000,567.890503,488940
2014-03-12,578.000000,578.000000,560.000000,560.000000,550.205383,536650
2014-03-13,563.000000,571.000000,561.000000,563.000000,553.152893,188940
2014-03-14,560.000000,570.000000,558.000000,564.000000,554.135376,620410
2014-03-17,564.000000,566.500000,552.000000,555.000000,545.292786,402590
2014-03-18,557.500000,565.000000,557.500000,564.000000,554.135376,518490
2014-03-19,564.000000,565.000000,559.500000,562.000000,552.170349,292170
2014-03-20,562.000000,562.000000,555.000000,559.000000,549.222839,353770
2014-03-21,560.000000,566.000000,560.000000,562.500000,552.661560,721500
2014-03-24,564.000000,567.500000,564.000000,566.000000,556.100342,456430
2014-03-25,566.000000,566.000000,555.000000,558.000000,548.240356,222780
2014-03-26,559.000000,566.000000,555.000000,566.000000,556.100342,145100
2014-03-27,565.000000,568.000000,565.000000,567.000000,557.082825,606680
2014-03-28,567.000000,570.000000,563.000000,565.500000,555.609131,542480
2014-03-31,567.000000,579.000000,567.000000,578.000000,567.890503,793440
2014-04-01,578.000000,590.000000,575.000000,590.000000,579.680664,664780
2014-04-02,590.000000,614.000000,590.000000,613.000000,602.278381,926250
2014-04-03,613.000000,616.000000,601.000000,610.000000,599.330750,1245540
2014-04-04,615.000000,615.000000,603.000000,605.000000,594.418274,429460
2014-04-07,606.000000,612.000000,605.000000,606.000000,595.400757,511820
2014-04-08,607.000000,607.000000,600.000000,605.500000,594.909546,407480
2014-04-09,605.500000,605.500000,605.500000,605.500000,594.909546,0
2014-04-10,605.500000,618.000000,605.000000,613.000000,602.278381,750740
2014-04-11,612.000000,619.000000,600.000000,619.000000,608.173401,635090
2014-04-14,617.000000,618.000000,606.000000,616.500000,605.717102,85710
2014-04-15,620.000000,623.000000,612.000000,612.000000,601.295837,341380
2014-04-16,611.000000,620.000000,611.000000,618.000000,607.190918,182550
2014-04-17,618.000000,618.000000,618.000000,618.000000,607.190918,0
2014-04-21,621.500000,628.000000,620.000000,621.000000,610.138428,266730
2014-04-22,621.500000,627.000000,615.500000,616.000000,605.225891,331780
2014-04-23,616.000000,625.000000,616.000000,623.500000,612.594788,371100
2014-04-24,620.000000,625.000000,618.000000,623.000000,612.103455,380120
2014-04-25,623.000000,632.500000,623.000000,625.000000,614.068481,593420
2014-04-28,625.000000,626.000000,613.500000,614.000000,603.260925,274930
2014-04-29,619.000000,622.000000,617.500000,618.500000,607.682251,603660
2014-04-30,622.000000,628.000000,621.000000,624.000000,613.085999,498000
2014-05-01,624.000000,624.000000,624.000000,624.000000,613.085999,0
2014-05-02,620.000000,622.000000,619.000000,621.500000,610.629639,228380
2014-05-05,621.500000,627.000000,621.000000,625.000000,614.068481,121470
2014-05-06,625.000000,628.000000,625.000000,626.000000,615.050964,153220
2014-05-07,628.000000,628.000000,623.000000,625.000000,614.068481,202450
2014-05-08,627.500000,629.500000,626.000000,628.000000,617.015991,319080
2014-05-09,631.000000,640.000000,630.000000,635.000000,623.893616,676530
2014-05-12,635.000000,640.000000,634.000000,639.500000,628.314880,395000
2014-05-13,639.500000,645.000000,639.000000,645.000000,633.718689,458560
2014-05-14,646.000000,660.000000,646.000000,658.500000,646.982605,593790
2014-05-15,658.000000,658.000000,647.500000,650.500000,639.122498,354000
2014-05-16,647.000000,649.000000,640.000000,649.000000,637.648743,338380
2014-05-19,650.000000,650.000000,645.000000,647.000000,635.683655,217880
2014-05-20,650.000000,651.500000,646.000000,650.000000,638.631226,299080
2014-05-21,650.000000,650.000000,641.000000,645.500000,634.209961,739040
2014-05-22,649.500000,654.000000,649.500000,654.000000,642.561218,1159370
2014-05-23,650.000000,653.500000,638.000000,651.000000,639.613770,590590
2014-05-27,642.000000,645.000000,639.500000,640.000000,628.806152,215520
2014-05-28,640.000000,643.000000,640.000000,641.000000,629.788574,295370
2014-05-29,641.000000,646.500000,630.000000,636.000000,624.876099,522890
2014-05-30,634.000000,637.000000,618.000000,618.000000,607.190918,557670
2014-06-02,620.000000,630.000000,620.000000,627.500000,616.524719,337690
2014-06-03,628.000000,641.500000,628.000000,641.000000,629.788574,160650
2014-06-04,641.500000,643.000000,639.500000,640.000000,628.806152,287170
2014-06-05,641.000000,641.000000,638.500000,640.000000,628.806152,598230
2014-06-06,640.000000,644.000000,635.000000,635.500000,624.384888,225670
2014-06-09,635.500000,640.000000,635.500000,640.000000,628.806152,524740
2014-06-10,638.000000,640.000000,633.000000,640.000000,628.806152,331770
2014-06-11,639.500000,639.500000,635.000000,637.500000,626.349792,362910
2014-06-12,637.500000,637.500000,637.500000,637.500000,626.349792,0
2014-06-13,645.000000,645.000000,640.000000,640.000000,628.806152,1145070
2014-06-16,641.000000,641.000000,639.000000,640.000000,628.806152,563020
2014-06-17,640.000000,640.000000,633.000000,635.000000,623.893616,270490
2014-06-18,631.000000,634.000000,618.000000,633.000000,621.928528,316520
2014-06-19,635.000000,636.000000,631.500000,635.000000,623.893616,303610
2014-06-20,640.000000,641.500000,637.000000,640.000000,628.806152,309050
2014-06-23,640.000000,642.000000,638.000000,638.000000,626.841064,231010
2014-06-24,638.000000,640.000000,634.500000,637.000000,625.858582,292180
2014-06-25,638.000000,647.500000,637.000000,644.000000,632.736145,454030
2014-06-26,644.000000,648.500000,644.000000,647.000000,635.683655,201180
2014-06-27,647.500000,649.500000,645.000000,648.000000,636.666138,462170
2014-06-30,649.500000,649.500000,647.000000,647.500000,636.174927,1107360
2014-07-01,649.000000,649.000000,641.500000,645.000000,633.718689,231690
2014-07-02,646.000000,654.500000,645.500000,654.500000,643.052490,637330
2014-07-03,654.500000,670.000000,651.000000,664.000000,652.386292,347710
2014-07-07,670.000000,682.000000,670.000000,674.500000,662.702698,468020
2014-07-08,674.000000,674.000000,664.000000,665.000000,653.368896,329200
2014-07-09,665.000000,665.000000,655.000000,658.000000,646.491272,203530
2014-07-10,658.000000,670.000000,658.000000,664.000000,652.386292,218750
2014-07-11,664.500000,665.000000,659.000000,664.000000,652.386292,119460
2014-07-14,661.500000,661.500000,646.500000,646.500000,635.192383,391330
2014-07-15,646.000000,648.000000,640.000000,643.000000,631.753601,778480
2014-07-16,643.000000,643.000000,643.000000,643.000000,631.753601,0
2014-07-17,645.000000,654.500000,645.000000,652.500000,641.087402,396960
2014-07-18,652.000000,655.000000,649.000000,654.000000,642.561218,246240
2014-07-21,654.000000,663.000000,654.000000,661.500000,649.930054,143320
2014-07-22,664.000000,664.000000,658.000000,661.000000,649.438843,338330
2014-07-23,662.000000,663.000000,653.000000,657.000000,645.508789,296720
2014-07-24,659.000000,659.000000,653.000000,656.000000,644.526367,136400
2014-07-25,650.000000,658.000000,649.000000,652.000000,640.596130,465950
2014-07-28,652.000000,652.000000,643.500000,647.000000,635.683655,441900
2014-07-29,647.000000,647.000000,647.000000,647.000000,635.683655,0
2014-07-30,650.500000,658.000000,645.000000,653.000000,641.578674,371060
2014-07-31,653.500000,668.000000,653.500000,658.000000,646.491272,545570
2014-08-01,658.000000,662.500000,651.000000,660.000000,648.456299,151240
2014-08-04,660.000000,670.000000,651.000000,669.000000,657.298889,449290
2014-08-05,665.000000,672.000000,660.000000,668.500000,656.807678,245360
2014-08-06,667.500000,669.000000,667.000000,668.000000,656.316345,388880
2014-08-07,666.000000,669.500000,665.000000,668.000000,656.316345,265000
2014-08-08,668.000000,668.000000,650.000000,661.000000,649.438843,190050
2014-08-11,661.500000,677.500000,661.500000,677.500000,665.650269,390860
2014-08-12,679.000000,681.000000,678.500000,679.500000,667.615295,292860
2014-08-13,679.500000,681.500000,678.500000,680.000000,668.106506,433440
2014-08-14,686.000000,709.000000,686.000000,703.000000,690.704224,802860
2014-08-15,701.000000,703.000000,698.000000,703.000000,690.704224,399080
2014-08-18,703.000000,704.500000,702.000000,704.000000,691.686768,293330
2014-08-19,705.000000,720.000000,705.000000,719.000000,706.424316,377520
2014-08-20,719.500000,726.000000,719.500000,722.500000,709.863159,484080
2014-08-21,722.500000,722.500000,722.500000,722.500000,709.863159,0
2014-08-22,727.000000,729.000000,724.000000,725.000000,712.319458,579800
2014-08-25,725.000000,725.000000,725.000000,725.000000,712.319458,0
2014-08-26,725.000000,728.500000,712.000000,719.000000,706.424316,224820
2014-08-27,725.000000,725.000000,717.000000,719.500000,706.915649,312210
2014-08-28,719.000000,719.000000,699.000000,699.500000,687.265503,397950
2014-08-29,700.000000,705.000000,690.000000,700.500000,688.247986,2117310
2014-09-02,701.500000,722.000000,701.500000,709.000000,696.599243,280030
2014-09-03,709.500000,715.000000,707.000000,709.000000,696.599243,462200
2014-09-04,709.000000,715.000000,709.000000,709.000000,696.599243,279330
2014-09-05,712.000000,714.500000,707.500000,709.000000,696.599243,333940
2014-09-08,703.000000,712.000000,702.000000,709.500000,697.090515,357880
2014-09-09,709.500000,710.000000,707.500000,708.500000,696.107971,362250
2014-09-10,711.000000,712.000000,707.000000,707.500000,695.125488,422930
2014-09-11,707.000000,710.000000,706.000000,706.000000,693.651672,599580
2014-09-12,706.000000,712.000000,706.000000,708.000000,695.616760,290540
2014-09-15,708.000000,715.000000,706.500000,710.000000,697.581787,430280
2014-09-16,714.000000,717.000000,706.000000,711.500000,699.055481,246730
2014-09-17,711.000000,725.000000,711.000000,718.000000,705.441833,237500
2014-09-18,713.000000,723.000000,713.000000,723.000000,710.354431,104470
2014-09-19,723.000000,723.000000,723.000000,723.000000,710.354431,0
2014-09-22,723.000000,737.500000,722.000000,737.000000,724.109558,456890
2014-09-23,736.500000,736.500000,726.000000,728.500000,715.758179,447700
2014-09-24,735.000000,738.000000,730.000000,735.000000,722.144531,585870
2014-09-25,737.000000,747.000000,719.000000,724.000000,711.336975,617670
2014-09-26,711.000000,731.500000,709.000000,724.000000,711.336975,228740
2014-09-29,720.000000,725.000000,719.500000,723.500000,710.845581,248030
2014-09-30,729.500000,740.000000,723.500000,740.000000,727.057068,510070
2014-10-01,725.000000,732.000000,722.000000,729.500000,716.740723,146510
2014-10-02,720.000000,725.000000,716.000000,722.500000,709.863159,249070
2014-10-03,729.000000,735.000000,727.000000,729.500000,716.740723,181670
2014-10-06,729.500000,729.500000,729.500000,729.500000,716.740723,0
2014-10-07,721.000000,727.000000,720.000000,722.000000,709.371887,351880
2014-10-08,716.500000,722.000000,711.000000,711.000000,698.564270,567380
2014-10-09,712.500000,716.000000,710.000000,710.000000,697.581787,643940
2014-10-10,709.000000,710.500000,704.000000,709.000000,696.599243,401110
2014-10-13,701.500000,705.000000,686.500000,687.000000,674.984009,580850
2014-10-14,686.000000,700.000000,683.500000,687.000000,674.984009,675240
2014-10-15,696.500000,700.000000,688.000000,689.000000,676.949158,374420
2014-10-16,685.000000,695.000000,680.000000,684.500000,672.527771,270420
2014-10-17,688.000000,698.500000,685.500000,688.000000,675.966553,347860
2014-10-20,688.000000,697.000000,688.000000,690.000000,677.931580,215050
2014-10-21,693.000000,696.000000,684.000000,692.000000,679.896606,103550
2014-10-22,694.000000,700.000000,684.000000,700.000000,687.756653,244870
2014-10-23,699.000000,699.000000,683.000000,686.000000,674.001465,506530
2014-10-24,693.000000,693.500000,682.500000,686.500000,674.492798,236090
2014-10-27,686.000000,686.000000,683.000000,685.000000,673.019043,194740
2014-10-28,693.000000,693.000000,671.000000,673.000000,661.228943,269300
2014-10-29,676.000000,684.500000,670.000000,671.500000,659.755127,328040
2014-10-30,672.500000,686.000000,670.000000,680.000000,668.106506,179100
2014-10-31,679.500000,690.000000,679.500000,690.000000,677.931580,342450
2014-11-03,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-04,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-05,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-06,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-07,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-10,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-11,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-12,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-13,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-14,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-17,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-18,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-19,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-20,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-21,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-24,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-25,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-26,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-11-28,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-01,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-02,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-03,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-04,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-05,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-08,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-09,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-10,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-11,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-12,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-15,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-16,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-17,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-18,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-19,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-22,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-23,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-24,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-26,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-29,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-30,25.950001,25.950001,25.950001,25.950001,25.496122,0
2014-12-31,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-02,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-05,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-06,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-07,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-08,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-09,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-12,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-13,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-14,25.950001,25.950001,25.950001,25.950001,25.496122,0
2015-01-15,44.259998,44.259998,44.259998,44.259998,43.485870,490
2015-01-16,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-20,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-21,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-22,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-23,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-26,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-27,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-28,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-29,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-01-30,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-02,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-03,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-04,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-05,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-06,44.259998,44.259998,44.259998,44.259998,43.485870,0
2015-02-09,46.820000,46.820000,46.820000,46.820000,46.001099,410
2015-02-10,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-11,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-12,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-13,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-17,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-18,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-19,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-20,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-23,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-24,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-25,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-26,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-02-27,46.820000,46.820000,46.820000,46.820000,46.001099,0
2015-03-02,717.000000,725.000000,717.000000,725.000000,712.319458,276610
2015-03-03,724.500000,728.000000,722.000000,724.000000,711.336975,484770
2015-03-04,726.000000,735.000000,726.000000,735.000000,722.144531,250770
2015-03-05,734.500000,734.500000,717.000000,728.500000,715.758179,546620
2015-03-06,730.000000,732.500000,730.000000,732.000000,719.196960,323320
2015-03-09,732.000000,734.000000,720.000000,732.000000,719.196960,376060
2015-03-10,732.000000,743.000000,730.500000,741.000000,728.039551,557030
2015-03-11,739.000000,747.000000,733.000000,745.000000,731.969666,389140
2015-03-12,741.000000,758.000000,741.000000,754.000000,740.812073,845880
2015-03-13,754.000000,758.000000,752.000000,758.000000,744.742249,561510
2015-03-16,757.000000,757.500000,749.000000,751.000000,737.864624,1448460
2015-03-17,751.000000,757.000000,744.000000,753.000000,739.829712,808180
2015-03-18,753.000000,762.000000,753.000000,760.000000,746.707275,488800
2015-03-19,761.000000,777.000000,761.000000,770.000000,756.532349,667230
2015-03-20,771.000000,776.000000,768.500000,770.000000,756.532349,456810
2015-03-23,777.000000,778.000000,769.500000,770.000000,756.532349,242780
2015-03-24,770.000000,777.000000,751.000000,769.000000,755.549866,457430
2015-03-25,770.000000,774.000000,765.000000,770.000000,756.532349,380420
2015-03-26,770.000000,780.000000,765.000000,780.000000,766.357483,436490
2015-03-27,780.000000,780.500000,777.000000,780.000000,766.357483,529290
2015-03-30,787.000000,800.000000,787.000000,793.500000,779.621277,649490
2015-03-31,794.000000,798.500000,787.000000,795.000000,781.095154,1250470
2015-04-01,797.000000,800.000000,794.500000,799.000000,785.025085,581600
2015-04-02,799.000000,799.000000,799.000000,799.000000,785.025085,0
2015-04-06,795.000000,803.500000,795.000000,800.000000,786.007690,482440
2015-04-07,801.000000,804.500000,799.500000,800.500000,786.498901,316890
2015-04-08,800.500000,806.500000,792.000000,800.000000,786.007690,518360
2015-04-09,800.000000,800.000000,800.000000,800.000000,786.007690,0
2015-04-10,790.000000,803.000000,790.000000,800.500000,786.498901,631330
2015-04-13,804.000000,806.000000,797.500000,800.000000,786.007690,595440
2015-04-14,797.000000,801.500000,796.500000,798.500000,784.533813,866430
2015-04-15,797.000000,798.500000,786.500000,791.000000,777.165100,580060
2015-04-16,780.000000,795.000000,780.000000,795.000000,781.095154,400550
2015-04-17,799.000000,799.000000,787.000000,793.000000,779.130066,390150
2015-04-20,783.500000,788.500000,760.000000,780.000000,766.357483,838730
2015-04-21,794.000000,794.000000,761.000000,770.000000,756.532349,551840
2015-04-22,770.500000,772.000000,765.000000,767.000000,753.584839,266390
2015-04-23,770.000000,795.000000,769.500000,793.000000,779.130066,279120
2015-04-24,790.000000,795.000000,789.000000,795.000000,781.095154,609820
2015-04-27,792.500000,800.000000,792.000000,800.000000,786.007690,423280
2015-04-28,797.500000,800.000000,795.000000,800.000000,786.007690,577450
2015-04-29,800.000000,800.000000,777.000000,794.000000,780.112549,530360
2015-04-30,794.000000,799.000000,775.000000,780.000000,766.357483,1130320
2015-05-01,780.000000,780.000000,780.000000,780.000000,766.357483,0
2015-05-04,780.000000,796.000000,778.000000,796.000000,782.077576,370380
2015-05-05,796.000000,801.000000,796.000000,801.000000,786.990173,461080
2015-05-06,800.000000,813.000000,790.000000,812.000000,797.797791,559430
2015-05-07,799.000000,809.000000,790.000000,808.500000,794.358948,166170
2015-05-08,808.500000,808.500000,800.000000,805.000000,790.920227,141210
2015-05-11,805.000000,810.000000,799.500000,804.500000,790.428894,77970
2015-05-12,797.000000,805.000000,790.500000,803.000000,788.955078,258310
2015-05-13,800.000000,804.000000,788.000000,800.500000,786.498901,135870
2015-05-14,800.000000,817.500000,800.000000,810.000000,795.832825,438850
2015-05-15,810.000000,823.500000,810.000000,821.000000,806.640381,379800
2015-05-18,null,null,null,null,null,null
2015-05-19,null,null,null,null,null,null
2015-05-20,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-05-21,null,null,null,null,null,null
2015-05-22,null,null,null,null,null,null
2015-05-26,null,null,null,null,null,null
2015-05-27,null,null,null,null,null,null
2015-05-28,null,null,null,null,null,null
2015-05-29,775.000000,803.500000,775.000000,790.000000,776.182617,536130
2015-06-01,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-06-02,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-06-03,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-06-04,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-06-05,51.650002,51.650002,51.650002,51.650002,50.746616,0
2015-06-08,770.500000,772.000000,756.000000,760.000000,746.707275,327740
2015-06-09,756.000000,760.000000,736.000000,749.000000,735.899597,316650
2015-06-10,749.000000,750.000000,740.000000,747.000000,733.934631,199470
2015-06-11,759.000000,769.500000,751.500000,767.000000,753.584839,236110
2015-06-12,767.000000,767.000000,767.000000,767.000000,753.584839,0
2015-06-15,755.000000,777.000000,755.000000,772.500000,758.988586,258690
2015-06-16,772.500000,776.000000,769.000000,775.000000,761.444885,230210
2015-06-17,775.500000,780.000000,775.000000,780.000000,766.357483,229260
2015-06-18,785.000000,803.000000,782.000000,799.500000,785.516418,516140
2015-06-19,799.500000,802.000000,798.500000,799.500000,785.516418,317590
2015-06-22,799.000000,799.000000,762.500000,792.000000,778.147522,159250
2015-06-23,793.000000,798.000000,787.000000,793.000000,779.130066,206340
2015-06-24,799.000000,799.500000,791.500000,798.000000,784.042542,273050
2015-06-25,798.000000,798.000000,785.000000,790.000000,776.182617,206930
2015-06-26,790.000000,790.500000,785.000000,789.500000,775.691284,201350
2015-06-29,789.500000,789.500000,771.000000,779.000000,765.374939,358730
2015-06-30,765.000000,790.000000,765.000000,790.000000,776.182617,725780
2015-07-01,775.000000,788.000000,770.000000,788.000000,774.217590,286550
2015-07-02,780.000000,789.000000,778.500000,779.000000,765.374939,334440
2015-07-06,779.000000,779.000000,761.500000,763.000000,749.654785,138240
2015-07-07,763.000000,770.000000,748.000000,748.000000,734.917175,568140
2015-07-08,750.000000,753.500000,746.000000,746.500000,733.443359,368440
2015-07-09,746.000000,750.500000,745.000000,749.000000,735.899597,562350
2015-07-10,750.000000,757.000000,745.500000,747.000000,733.934631,468910
2015-07-13,749.000000,764.000000,748.000000,755.000000,741.794739,360470
2015-07-14,760.000000,774.000000,760.000000,769.000000,755.549866,335520
2015-07-15,770.000000,772.000000,767.000000,768.000000,754.567322,298930
2015-07-16,768.000000,769.000000,762.000000,763.000000,749.654785,231310
2015-07-17,763.000000,763.000000,763.000000,763.000000,749.654785,0
2015-07-20,768.000000,769.000000,755.500000,758.000000,744.742249,555860
2015-07-21,765.000000,780.000000,761.000000,780.000000,766.357483,209080
2015-07-22,780.000000,782.000000,774.000000,781.000000,767.339966,427800
2015-07-23,768.000000,780.000000,768.000000,777.000000,763.409912,154360
2015-07-24,777.000000,792.000000,775.000000,787.000000,773.234924,509010
2015-07-27,787.000000,787.000000,771.000000,775.000000,761.444885,153720
2015-07-28,773.000000,774.000000,769.500000,771.000000,757.514832,310020
